CvAnQ,0.758111806,1.078837217,0.79636845,0.726426872,0.684518948,1.391859452,1.128608554,0.857527514,1.514603453,1.16743809,0.857563863,0.88512492,0.901043456,0.931338912,0.922893145,0.974320886,0.920109751,1.041475324,0.859086979,0.657353675,0.838409181,1.187743361,0.936099308,1.261296976,0.791278623,1.178656169,0.920781983,0.707042453,0.840131994,0.85705431,0.970149457,0.777278096,1.05602364,0.695706956
skewnwssAnQ,1.711339539,2.149274384,1.769000855,1.610667971,1.548296907,2.678122471,2.400733981,1.872674279,2.903693188,2.409389795,1.84508439,1.873295145,1.894006814,1.928038745,1.922916957,1.969898122,1.910592435,2.04451003,2.723180347,1.599665543,1.887671918,2.337085994,2.039261184,2.614615258,1.817933611,2.457160787,2.024522139,1.645076431,1.925101799,1.955382987,2.169222136,1.788300014,2.328487471,1.640456872
specificAnMedQ,0.016059333,0.004255854,0.007868719,0.016712984,0.02101178,0.001206706,0.001432883,0.00702543,0.002012213,0.001577302,0.005878238,0.005870826,0.005509156,0.005294995,0.004107953,0.004082032,0.004778618,0.003387295,0.001223651,0.001158464,0.008514394,0.004174747,0.010077571,0.003265857,0.008598334,0.003286349,0.009557291,0.011391607,0.007020597,0.006694431,0.008329142,0.009381176,0.007338038,0.004497808
medAnMinQ,0,0,0.000169349,0,0,0,0,0.000195693,0,0,0,0,0,0,0,0,0,0,0,0,0.000210894,0,7.90E-05,0,0.0002418,0,8.23E-05,2.61E-05,0,0,0,0.000252195,3.20E-05,0
exceedQ75.,0,0,1.254542957,0.003568967,0.000601318,0,0,0.819595478,0,0,0,0,0,0,0,0,0,0,0,0,0.740383503,0,0.228525508,0,0.292073525,0,0.156380826,0.156936402,0,0,0.000884821,0.251816356,0.043688534,0
exceedQ90.,0,0,0.18918309,0,0,0,0,0.138888697,0,0,0,0,0,0,0,0,0,0,0,0,0.115473438,0,0.031052513,0,0.037394312,0,0.022860465,0.013170572,0,0,0,0.032936981,0.005367338,0
exceedQ99.,0,0,0.012066273,0,0,0,0,0.010279166,0,0,0,0,0,0,0,0,0,0,0,0,0.008477688,0,0.00032111,0,0.002364814,0,0.000107268,0.000569572,0,0,0,0.002201193,0,0
specificMeanAnMin,0,0,2.25E-08,1.60E-09,2.31E-09,0,0,1.98E-08,0,0,0,0,0,0,2.57E-10,0,0,0,0,0,2.62E-08,0,6.51E-09,0,4.08E-08,0,5.67E-09,1.34E-08,0,0,2.75E-11,4.57E-08,3.53E-09,0
medAnMaxQrelativeToMeanAnDailyQ,24.81427502,22.50578634,12.61727278,15.67744444,14.35495467,32.59359891,22.2223581,14.27020386,32.71398008,20.36004614,12.71907499,12.74011261,13.31402077,13.28419618,12.54740161,11.973161,12.04467107,12.4969815,23.49585581,26.94212913,15.7267818,12.52494019,16.04723389,15.25534845,18.03863111,15.48558254,17.80134418,18.94334307,27.87424557,28.51778784,25.52625823,19.64111698,12.82013882,33.13524776
exceedQ1.,78.08122598,9.059743052,3475.109827,171.5473225,38.38280729,16.16069123,128.3792588,2955.320731,12.71342856,184.0507314,3193.106097,3278.077328,3213.006052,3139.05109,2781.0722,3091.229418,3176.907495,2895.441436,34.46599254,8.659098941,2428.988067,21.73388303,1509.204021,6.829463016,1025.915637,31.57485342,1384.407306,706.4537934,368.795445,273.107963,339.1501558,971.9545416,366.6344163,111.0059622
exceedQ10.,7.112684848,0.720740018,419.4178726,32.19321083,7.679167055,0.152366279,8.170615688,286.5789953,0.124597885,9.713854051,343.6090236,344.9380809,320.3782022,298.0036793,267.8350477,282.4946873,321.8854053,216.9406059,5.594638106,1.383465479,253.1357316,1.40879876,125.9657306,0.468611286,109.9610039,2.229074755,114.2267083,87.39122602,22.58606319,16.029249,18.6464183,103.5705013,34.91214477,5.473951962
exceedQ25.,1.002083324,0.030193386,98.35742309,6.7229116,1.678947098,0.004630605,0,54.31607261,0.002631279,0.429709056,69.42195782,59.16146158,49.35047601,37.01623448,43.91624669,20.83576273,44.82690117,0,0.744400753,0.155540048,51.06778175,0.112578951,21.94558439,0.038832238,24.20475374,0.276671477,19.32396642,20.40560459,2.803323088,1.913552074,3.536639857,23.09551929,6.077102857,0.290165729
