,returnPeriodBankfullQ,meanAnIndFloodDuration,cvAnIndFloodDuration,meanAnIndOverbankFloodDuration,returnPeriodIndBankfullQ,meanAnFloodDuration,cvFloodDuration,meanAnOverbankFloodDuration,meanAnOverbankFloodVolRelBankfull,bankfullQ,meanQ,YearEvent1,YearEvent2,YearEvent5,YearEvent10,YearEvent15,YearEvent20,meanAnDailyQ,medQ,specificMeanQ,specificMedQ,cvMeanQ,skewnessQ,meanQ01,meanQ02,meanQ03,meanQ04,meanQ05,meanQ06,meanQ07,meanQ08,meanQ09,meanQ10,meanQ11,meanQ12,cvQ01,cvQ02,cvQ03,cvQ04,cvQ05,cvQ06,cvQ07,cvQ08,cvQ09,cvQ10,cvQ11,cvQ12,seasonMeanQ1,seasonMeanQ2,seasonMeanQ3,seasonMeanQ4,seasonCvQ1,seasonCvQ2,seasonCvQ3,seasonCvQ4,specificAnMeanQ,CvAnQ,skewnwssAnQ,specificAnMedQ,medAnMinQ,exceedQ75.,exceedQ90.,exceedQ99.,specificMeanAnMin,medAnMaxQrelativeToMeanAnDailyQ,exceedQ1.,exceedQ10.,exceedQ25.,specificMeanAnMax,volHighQ1x,volHighQ3x,volHighQ7x,ARI1,ARI2,ARI3,ARI4,ARI5,ARI6,skewAnMaxQ,meanAnSpell75.Exceed,meanAnSpell90.Exceed,meanAnSpell99.Exceed,cvAnSpell75.Exceed,cvAnSpell90.Exceed,cvAnSpell99.Exceed,meanAnSpell25.Exceed,meanAnSpell10.Exceed,meanAnSpell1.Exceed,cvAnSpell25.Exceed,cvAnSpell10.Exceed,cvAnSpell1.Exceed,meanAnSpell3x,meanAnSpell7x,meanAnMinMov1,cvAnMinMov1,meanAnMinMov3,cvAnMinMov3,meanAnMinMov7,cvAnMinMov7,meanAnMinMov30,cvAnMinMov30,meanAnMinMov90,cvAnMinMov90,lowQDuration75,lowQDuration90,lowQDuration99,CVlowQDuration75,CVlowQDuration90,CVlowQDuration99,meanAnZeroFlowDays,cvAnZeroFlowDays,meanAnMaxMov1,cvAnMaxMov1,meanAnMaxMov3,cvAnMaxMov3,meanAnMaxMov7,cvAnMaxMov7,meanAnMaxMov30,cvAnMaxMov30,meanAnMaxMov90,cvAnMaxMov90,highQduration25,highQduration10,highQduration01,cvHighQduration25,cvHighQduration10,cvHighQduration01,predictabilityMeanQ,constancyMeanQ,seasonalityMeanQ,perenniality,JDayAnMin,sdJDayAnMin,predictabilityMinQ,seasonalityMinQ,JDayAnMax,sdJDayAnMax,predictabilityMaxQ,seasonalityMaxQ,riseRate,cvRise,fallRate,cvFall,revPerYear,cvRev,catchmentArea
9190130,1.58,0.004159427,0.604266136,0.416020471,2.354293389,0.004569422,0.628920809,0.400019684,160.9120627,226.5204127,7.459946286,190.7579216,249.6806311,480.1394622,660.1005702,958.2325277,1145.462831,7.421790515,2.016859816,0.000139871,3.78E-05,4.058216814,26.14736912,15.28366006,18.17369068,25.82112738,11.35482903,5.112372449,2.960556935,1.99270767,1.54833728,1.098081043,0.965038159,1.40974278,4.333191293,3.098257328,1.72173914,2.66566749,3.866670695,2.177113418,1.04880509,0.558906656,1.272650307,0.585561524,1.056428139,2.199696986,3.098583039,1.665733039,1.893566737,0.289355594,0.154894462,2.757427884,3.426135761,1.057821864,1.663473863,0.050680932,0.700536512,1.679258347,0.0427181,0.05291436,0.972445394,0.547475961,0.175979848,7.57E-06,18.83653544,107.8991745,12.43838711,4.480655692,0.004356551,298.1328201,296.1328201,292.1328201,119.6121332,191.302497,357.6004543,607.7796121,666.4597738,765.3060603,3.473278435,90.58730159,36.23809524,3.626984127,0.696825395,1.353446793,4.363661511,90.58730159,36.23809524,3.626984127,0.469677066,0.660429723,1.233872778,22.27777778,9.944444444,0.403575363,0.479333848,0.440659625,0.486258483,0.495555977,0.464653493,0.652157099,0.453509115,0.873623109,0.452880719,9.74571238,5.155584633,4.676785714,0.6591154,0.79820764,0.740066871,0,NA,232.3548125,1.330151122,165.1549769,1.189347098,109.8389566,0.960344797,45.84929081,0.816237462,25.35311404,0.700302147,16.50306151,8.47026936,3.035682111,1.066974194,0.585544771,0.398782926,0.700529417,0.57716173,0.176106363,11.14776879,302,143.4618748,0.899250725,0.0460495,65,41.76113101,0.5000395,0.322929233,5.102829676,6.547595226,1.827367621,9.118230525,123.7936508,0.141588224,53334.5841
9190140,1.58,0.007209674,0.626638491,0.24001181,4.025082246,0.007148833,0.552782173,0.24001181,416.7448579,983.4048525,28.82522925,830.4156921,1087.733914,1635.863369,1975.827222,2458.827957,3093.598946,28.66228272,5.347318023,0.000114643,2.13E-05,3.849869717,17.87732533,61.27175105,92.58901482,104.6053379,41.6061271,12.48957656,7.516763428,4.985092299,3.614848085,2.529685539,2.275985662,3.897265439,12.27088284,2.584725655,1.687413929,1.980644472,4.792943185,1.454907105,0.874372581,0.591071539,0.971912806,0.564921659,1.351801595,2.691585131,2.667580025,1.881653358,1.839468821,0.185563988,0.100402005,2.453038453,3.213397711,0.911242041,2.203605914,0.041539854,0.772564267,1.944180358,0.03606503,0.039050718,2.502514401,1.507348664,0.67891254,4.55E-06,17.37805916,469.4529253,50.22322577,13.24064855,0.002727907,231.1812369,229.1812369,225.1812369,425.4706352,674.0657249,1019.355556,1390.865371,1716.444801,1856.983087,4.414763213,90.58730159,36.23809524,3.626984127,0.531624734,1.065828782,3.691274571,90.58730159,36.23809524,3.626984127,0.414938297,0.632459769,1.43739802,23.99206349,11.56349206,1.143552641,0.398312751,1.182217266,0.40403183,1.244579607,0.404754086,1.518464072,0.407609442,2.084238128,0.423769467,22.12484406,11.08284832,9.067777778,0.717124688,0.871669536,0.88123949,0,NA,685.8910513,1.12307011,611.3934248,1.110830762,454.0749138,1.005454865,196.9920385,0.848770412,105.4525749,0.73490545,26.16606713,12.00846995,4.039487179,0.772820481,0.643965941,0.458250986,0.726021549,0.601216051,0.171903297,7.175684326,282,106.0924649,0.919362442,0.035210735,67,38.9721105,0.56798427,0.287739239,14.01562194,4.736987427,4.86567766,5.827361874,69.55555556,0.160719706,251434.9259
9192010,1.58,0.007458283,0.595936216,0.232011417,4.159251654,0.007476439,0.584152277,0.232011417,47.60285226,158.616162,4.920410254,141.0844695,172.0082221,221.8321997,265.496452,298.6249227,333.2912777,4.891597116,0.241364986,9.26E-05,4.54E-06,3.701831909,13.78303831,12.02779918,16.75220853,17.9202774,6.58083133,1.614503625,0.509208341,0.150123348,0.147007305,0.070072713,0.182995274,0.865186508,2.902110183,2.174706999,1.606876831,1.998569803,4.002385368,4.26350504,3.711587224,3.497316051,10.73315949,7.066001413,5.030774995,3.742121988,2.58546963,2.107819808,1.773895809,0.054094333,0.07533239,2.185785686,3.077042626,5.47650299,5.359800856,0.033546151,0.775310812,1.702885297,0.031196439,0,0.01475866,0.000474956,0,6.81E-09,20.31609612,89.67877863,10.19643106,1.911611777,0.002166833,234.0825998,232.0825998,228.0825998,72.82345539,123.7937786,167.7967773,209.3182661,222.8295894,252.2641958,4.996570246,90.58730159,36.23809524,13.4047619,0.398333557,0.780203163,1.337896292,90.58730159,36.23809524,3.626984127,0.411157202,0.677369638,1.332450908,28,13.46825397,0.000362124,3.708370009,0.000445343,3.284391294,0.000824837,2.308462299,0.009244612,1.298865735,0.039271065,1.871855,6.298572773,3.97962018,3.30014446,0.456864469,0.466943898,0.581892798,13.4047619,1.337896292,115.160059,1.11454067,99.46844087,0.943054094,75.55499954,0.843020916,34.80393978,0.771097115,19.3712941,0.680370611,18.51589048,8.563619048,3.870238095,0.833135095,0.710561581,0.453876232,0.712718056,0.591681852,0.169823401,3.239493517,261,91.25144052,0.922293269,0.034160392,66,42.46380345,0.536756455,0.29399301,2.793609151,4.216150855,1.054207852,5.441119288,122.8253968,0.147519948,53146.71365
9192020,1.58,0.008010749,0.628239819,0.216010629,4.456341058,0.00843258,0.592180261,0.216010629,126.0494592,574.8345868,16.87109239,519.8416526,611.0238083,746.5286472,1028.678292,1086.714915,1103.641623,16.7688272,0.366602128,7.80E-05,1.69E-06,3.723032245,8.147617339,43.36179566,74.26325041,56.6705481,14.57646897,2.51242612,0.904510316,0.221578378,0.292608521,0.149043895,0.496582857,2.899081621,9.63576518,2.052816782,1.58872039,2.020688839,4.796762353,6.311543749,5.123121198,4.165657003,12.93845296,10.1588341,5.342562763,3.740684528,2.449826346,2.456648836,1.46376328,0.027752065,0.069588981,2.151848852,3.29972212,7.462993293,5.611305262,0.028249707,0.763466522,1.613639914,0.024417475,0,0.024338715,0,0,9.51E-10,20.64416884,330.1060993,34.59483946,4.157413938,0.001736012,129.3053104,127.3053104,123.3053104,267.4944482,455.0668319,580.8929079,711.3235989,745.0256229,883.6034353,2.010245221,90.58730159,36.66666667,36.66666667,0.383650069,0.706349947,0.706349947,90.58730159,36.23809524,3.626984127,0.336794976,0.645124553,1.295424301,28.28571429,13.92063492,0.000205835,5.774242633,0.000264562,4.944322108,0.00057644,3.002951301,0.013525607,1.506454639,0.061898921,2.178447027,7.880994085,4.871092873,4.871092873,0.478581342,0.479534007,0.479534007,36.66666667,0.706349947,375.6642618,0.822331318,342.9624394,0.810738835,273.8126734,0.78239773,127.9864739,0.748049291,70.71046743,0.64311383,21.79799601,11.33030476,4.502604167,0.77082998,0.807922523,0.483996704,0.736070477,0.611766515,0.168875082,2.285390281,254,67.32195802,0.935145561,0.025307619,44,38.63935817,0.585363903,0.287111257,8.686973464,3.562123698,3.422415258,3.722424247,104.7777778,0.149603733,216394.9211
9192030,1.58,0.008651608,0.545675829,0.200009842,4.799136524,0.009060982,0.476501275,0.200009842,203.0662454,1033.769723,41.39803579,946.3194995,1106.627975,1330.416183,1476.979906,1853.975566,1909.88161,41.13233838,1.218867734,5.86E-05,1.73E-06,2.999433918,6.106029719,112.5147584,180.6043963,136.4433258,32.91521885,5.19395945,1.47107332,0.333742799,0.461169034,0.2465478,0.850905092,6.213362075,27.89776451,1.588411823,1.23967072,1.489488964,3.747895822,3.502555997,4.416369434,3.145246952,12.49999946,8.520178666,4.699111622,3.996787792,2.361579078,2.53042474,1.412116044,0.018057585,0.058445029,1.707554248,2.549103368,6.766178283,6.092774575,0.02123948,0.657017641,1.506251287,0.019312535,0,0.068716697,0.003645771,0,3.59E-10,14.98061404,640.9535548,108.9192744,17.08026536,0.000985443,78.14194389,76.14194389,72.14194389,539.022019,779.6161299,1046.46302,1269.246781,1337.608274,1418.426558,1.829423552,90.58730159,36.23809524,25.02380952,0.331537863,0.598143526,0.724173254,90.58730159,36.23809524,3.626984127,0.340428372,0.62921502,1.415226915,33.18253968,14.82539683,0.000253311,6.482033208,0.000346502,5.146980779,0.001500178,3.003080904,0.021208999,1.737429848,0.107803202,1.969204649,12.74533945,6.840886689,5.459399687,0.508865287,0.781653059,0.685299653,25.02380952,0.724173254,695.9611568,0.660384513,653.5305644,0.671819119,546.0484281,0.648833194,289.733892,0.628407133,168.4760423,0.577687313,36.91513291,13.3014945,4.556547619,0.727787928,0.886610247,0.533775101,0.734829787,0.585241828,0.203568176,1.743107744,255,39.93715301,0.8958956,0.05766492,45,29.68993202,0.631301983,0.299901879,15.65454331,3.163754748,6.442760853,3.253612358,81.84126984,0.144064791,706242.1932
9192031,1.58,0.008318854,0.513930286,0.208010236,4.621390727,0.008650021,0.505851778,0.208010236,151.0546541,757.4985261,24.58700733,672.3294464,801.2773184,963.0062424,1224.623825,1291.199394,1472.303579,24.43424712,0.635006613,6.47E-05,1.67E-06,3.428556312,7.364808188,64.98528113,108.5369287,82.24403671,20.25846355,3.316980562,1.106630035,0.264242293,0.341266711,0.190212547,0.589605553,3.872624285,14.45980578,1.837507682,1.4458376,1.810057625,4.440695767,5.107698387,4.88608754,3.681093706,12.42233359,9.622957395,4.647298587,3.842544784,2.460546221,2.491459852,1.441263795,0.022975054,0.062644932,1.965335262,3.008065599,7.091768068,5.783447568,0.023435796,0.728173239,1.568295098,0.02053063,0,0.040474025,0.001322574,0,5.23E-10,18.36025091,443.5134709,55.20690903,7.676415117,0.001284266,111.637419,109.637419,105.637419,361.8772106,571.0403459,757.6334853,885.5982144,966.9284508,1134.389148,2.11565047,90.58730159,36.23809524,27.45238095,0.361478768,0.639547892,0.717635565,90.58730159,36.23809524,3.626984127,0.346353381,0.645417223,1.320070541,29.8968254,14.53968254,0.000198813,5.891147672,0.000318003,4.272220104,0.000904339,2.581457132,0.017061948,1.530810529,0.07823439,1.87402411,10.33811109,6.038929775,5.253560376,0.508811731,0.630149718,0.590842626,27.45238095,0.717635565,488.2011153,0.782863688,454.6701585,0.772243535,369.6114116,0.73467829,181.4391518,0.702275053,102.307026,0.618040408,28.17937453,12.41503097,4.686507937,0.681674108,0.758299488,0.472129478,0.735293825,0.603210731,0.179633079,1.990835963,255,52.29608926,0.92017402,0.036218197,44,32.90751832,0.608058743,0.287337313,10.28993703,3.431115103,4.300695629,3.646773198,85.07936508,0.151287303,380140.1727
9192040,1.58,0.009831373,0.527394815,0.176008661,5.425110853,0.010230916,0.444598708,0.176008661,201.4871635,1128.262349,52.53373648,1018.086953,1202.105156,1405.701465,1712.871555,1924.580181,2007.297425,52.20975769,4.228860244,6.79E-05,5.47E-06,2.645606057,5.398396781,139.6108942,216.8577345,169.1972273,45.20082245,9.690267905,4.184660941,1.95130939,1.528358904,0.932176084,1.842052397,9.865113903,39.33718959,1.408302262,1.120560112,1.308011831,2.93129021,1.988161492,2.092958628,1.114815799,4.696210966,2.998783552,3.344067388,3.066962366,1.900590034,2.461997164,1.427972039,0.048293924,0.079702279,1.524722406,2.19310352,2.652969381,4.359758556,0.024619191,0.594982242,1.438173774,0.023046074,0.004148295,0.976526372,0.419135691,0.131684584,3.31E-07,12.91111354,709.5750485,146.9911324,30.30417494,0.00096198,63.64006576,61.64006576,57.64006576,576.7521298,809.4559555,1110.657421,1336.920661,1382.294038,1462.815561,1.806986364,90.58730159,36.23809524,3.626984127,0.411654829,0.912507948,2.845837997,90.58730159,36.23809524,3.626984127,0.338717298,0.624287004,1.4970823,34.26984127,13.48412698,0.25616838,0.62441399,0.271632942,0.60193372,0.305763244,0.568392374,0.459457249,0.512344649,0.774938537,0.632234195,24.10300058,11.71501814,5.297530864,0.727843651,1.141983234,0.853067038,0,NA,743.7866267,0.632922672,711.3611708,0.631258876,610.8000288,0.615565863,340.4242264,0.585870188,203.303679,0.540059538,33.9885897,15.65155451,5.641509434,0.711549881,0.791357129,0.432928305,0.732716363,0.5716896,0.219766844,3.202263817,262,59.83794252,0.882468058,0.068387843,46,30.79875796,0.634433725,0.315174164,18.6149343,2.369354058,5.615863996,3.314602753,66.53968254,0.188367153,773183.0454
9192050,1.58,0.004915687,0.607509071,0.352017322,2.772834436,0.004839635,0.59301676,0.352017322,16.66263603,71.18338124,2.266176028,63.4258423,74.69901332,88.21383535,101.8077412,126.6944035,144.6812833,2.250532648,0.008083125,5.37E-05,1.92E-07,3.770681076,11.21136672,6.512701494,10.70280002,7.312110797,1.376141364,0.114791684,0.035162094,0.011878179,0.01075288,0.014229801,0.042846126,0.252703694,1.320852757,1.852561103,1.45378741,2.100046541,7.096504341,6.247895248,5.744425375,6.988080756,11.86528486,9.368734022,5.002402125,5.578103202,3.411559038,2.665466933,1.302319387,0.008424581,0.045272735,2.008941012,3.721584574,7.632252648,8.082701498,0.019474166,0.76456885,1.642284309,0.016924693,0,0,0,0,0,21.34159769,42.19091555,4.402810217,0.375006628,0.001330384,216.0918432,214.0918432,210.0918432,43.172561,60.86561322,81.17957415,92.23348421,97.29658954,107.6166724,4.834846247,117.2777778,117.2777778,117.2777778,0.239223121,0.239223121,0.239223121,90.58730159,36.23809524,3.626984127,0.317346103,0.612654046,1.399237423,29.85714286,16.53968254,0,0,0,0,0,0,0.000643498,3.129821866,0.005807346,2.33626904,5.380618182,5.380618182,5.380618182,0.399205895,0.399205895,0.399205895,117.2777778,0.239223121,56.09570719,1.038834614,45.783562,0.790346463,35.63961466,0.670833063,17.53050797,0.661342802,9.886603749,0.636418788,7.558104527,14.69818452,3.081407563,0.590666693,0.700123935,0.487563348,0.765425401,0.642886235,0.160092892,0.854187233,224,159.3058354,0.943086207,0.025815737,42,30.49460009,0.588211381,0.308247964,1.478907835,4.234990743,0.812440467,4.511819779,126.5555556,0.180829272,42165.04537
9193050,1.58,0.009012092,0.597466489,0.192009448,4.991101985,0.009308693,0.585520049,0.192009448,25.87303096,101.6452803,3.26900466,86.00968676,108.7047142,152.8513323,176.7827142,202.0968519,215.8249096,3.249974627,0.191652588,0.000100122,5.87E-06,3.293602729,7.940480914,7.476728121,12.35401273,12.22217267,4.234374874,1.03984003,0.381344247,0.114424008,0.072011024,0.033145315,0.061708534,0.408118863,1.380355726,1.985049504,1.509714538,1.740437669,2.573621106,1.610043862,2.223538984,1.782268347,5.604277702,4.849973353,5.460454124,2.82938089,3.011944172,2.113415346,1.789381385,0.057256537,0.050930884,2.099160048,2.503422592,3.030960461,4.312557844,0.036278165,0.769357719,1.676661274,0.029583095,4.50E-05,0.0156653,0.001279582,3.87E-05,2.03E-08,17.08335456,52.8221922,7.275144447,1.539161425,0.001974559,93.56591844,91.56591844,87.56591844,45.83027387,70.98405582,100.6990934,127.1431,156.5586635,167.0564099,1.935849287,90.58730159,36.23809524,3.626984127,0.407771577,0.806933456,3.192870297,90.58730159,36.23809524,3.626984127,0.427804289,0.698219679,1.525650786,29.02380952,13.51587302,0.00066397,1.989983779,0.000753461,1.913870331,0.001191813,1.833649039,0.006260501,1.074709948,0.019979006,0.881710465,9.118941492,5.351865914,3.634345839,0.576356411,0.473700384,0.811401868,1.738095238,4.683826834,64.47007207,0.800933625,58.31517585,0.801882981,45.87021685,0.793925874,22.46224938,0.745640374,13.04507414,0.687490975,32.1208,14.65040984,4.11796875,0.80530809,1.040897534,0.621093737,0.729501312,0.599074869,0.178788497,2.711179434,276,94.62578762,0.878437562,0.060051029,68,33.3804429,0.581800635,0.293462588,1.709570625,3.836284559,0.485388551,3.82267282,100.3174603,0.196615377,32650.36402
9193090,1.58,0.009403922,0.560884296,0.184009055,5.199064568,0.009534445,0.54261121,0.184009055,247.50397,1376.531442,44.40694195,1205.356702,1433.251756,1837.462871,2234.839494,2605.33916,2724.630237,44.09936466,1.806744464,5.13E-05,2.09E-06,3.295893754,6.837987354,122.9530724,195.2423179,146.2416511,36.04793277,5.641991558,1.712732902,0.575512254,0.397889663,0.325381895,0.931258484,6.076229896,25.86120842,1.844097201,1.371878156,1.737158535,3.588487036,2.041905092,2.063902626,2.995810758,5.489635303,4.405327171,2.942846976,3.631658835,2.538256158,2.527120538,1.417187085,0.01996296,0.054668555,1.918311518,2.794275075,2.988435149,5.37623294,0.018604389,0.768422381,1.74954218,0.0159459,0,0.125764346,0.009266374,0,1.39E-09,14.50246579,752.6146981,99.55821917,18.04570468,0.000900856,70.92566845,68.92566845,64.92566845,581.607437,920.2932154,1306.446929,1524.25951,1663.688307,1885.121348,1.421519469,90.58730159,36.23809524,22,0.352178723,0.672250927,0.856670472,90.58730159,36.23809524,3.626984127,0.365922988,0.6560707,1.838721549,29.52380952,14.11904762,0.001205703,3.043352012,0.001954665,2.812610229,0.003210551,2.345344052,0.031891993,1.650684646,0.163173652,1.190319895,19.10287283,9.569084611,7.30280112,0.513983662,0.652612603,0.527380213,22,0.856670472,779.1277832,0.767838998,744.4507511,0.766371655,625.9077026,0.755373307,321.4948472,0.708462982,184.8390579,0.685102584,37.16643046,18.14183201,5.36163522,0.718413838,0.801716493,0.475147569,0.741072816,0.601581004,0.188229562,1.819385726,212,56.3973291,0.892836241,0.057211207,70,35.59851076,0.644754195,0.288745721,14.19625072,3.115788544,6.082099427,3.973076358,55.80952381,0.148600737,864874.8165
9193091,1.58,0.007458283,0.527387581,0.232011417,4.159251654,0.007634392,0.527484777,0.232011417,53.44526478,167.9973736,5.938639737,150.3364735,181.2412893,250.6162896,328.1343278,410.7790957,431.6974611,5.897026071,0.074782627,7.08E-05,8.92E-07,3.367488085,9.056717094,20.50254639,25.78784787,14.9971814,2.841052229,0.394027976,0.158592648,0.057911293,0.057676918,0.059918554,0.197228746,1.471155202,5.88563355,1.772879937,1.348338409,1.825294708,7.128694303,3.472315,4.849675709,7.891338031,8.552162488,8.108269695,3.661785751,4.00111284,2.557040165,2.885378203,1.029292687,0.01526666,0.096307813,1.827565272,3.384228815,6.501293606,6.076110733,0.025662565,0.622704234,1.452098946,0.02381004,0,0,0,0,0,18.53422224,97.76358728,13.57183913,2.575324583,0.00159711,133.598735,131.598735,127.598735,90.98848256,129.9558616,183.893636,261.9368192,296.1474811,328.8413605,2.844528744,103.8571429,103.8571429,103.8571429,0.276266207,0.276266207,0.276266207,90.58730159,36.23809524,3.626984127,0.322320629,0.600268381,1.309896322,30.11111111,14.38095238,0,0,0,0,0,0,0.000618825,4.438151545,0.017016653,2.557238754,11.75984906,11.75984906,11.75984906,0.613346136,0.613346136,0.613346136,103.8571429,0.276266207,133.9181871,0.822092161,117.9127438,0.75545831,90.18921764,0.649848672,44.14761649,0.550597246,25.18626431,0.511074181,15.27172277,14.9669246,4.015962441,0.835422675,0.836401662,0.539841681,0.751480002,0.613117842,0.184119551,1.312455108,212,88.43866137,0.903707755,0.052022201,25,30.35948637,0.56673375,0.352311435,3.489028186,3.506356669,1.588392016,3.858943912,73.25396825,0.189430863,83850.31931
9193092,1.58,0.009403922,0.581126594,0.184009055,5.199064568,0.009012092,0.604896294,0.184009055,247.491667,1152.219611,34.51680984,1034.008979,1222.14297,1561.730596,1988.736665,2269.588124,2473.583714,34.28084563,1.338111431,5.34E-05,2.07E-06,3.561777119,7.47745256,92.42746304,152.7832599,117.7623867,29.17088315,4.597853015,1.435391416,0.478446491,0.339379853,0.257036797,0.728773815,4.145054031,17.28083914,2.031898915,1.503341034,1.887584877,3.76178726,2.060402674,2.138336743,2.825040384,5.801530087,4.565640273,3.251342788,3.733015533,2.937404368,2.477065704,1.470075755,0.021544121,0.049236947,2.109719888,2.987848641,3.074690169,5.401319812,0.019363969,0.827876282,1.854269089,0.016909341,0,0.102206386,0.008282552,0,1.96E-09,15.94123934,636.0613944,67.68156534,12.23673923,0.001051881,84.35455644,82.35455644,78.35455644,509.4394263,793.314476,1151.084543,1365.920365,1471.183383,1716.512627,1.542898996,90.58730159,36.23809524,18.41269841,0.358858627,0.683190467,0.950422217,90.58730159,36.23809524,3.626984127,0.381604118,0.686739123,1.773741114,27.3968254,14.15079365,0.001268502,2.842610505,0.001732384,2.556459362,0.003193701,2.226840731,0.02924794,1.550713769,0.13197307,1.103516426,16.73628118,8.619209656,5.835498168,0.515518387,0.584474154,0.47974151,18.41269841,0.950422217,679.39222,0.805617425,639.8396565,0.805712698,518.6539876,0.794635272,257.6766347,0.757645508,145.8573241,0.73673807,31.07318594,20.3502849,4.633876358,0.726305291,0.846022146,0.477446241,0.749487993,0.622598102,0.1693021,1.76941774,266,31.8867042,0.896022022,0.053224283,70,37.18369245,0.638790363,0.280275749,12.72682823,3.363887108,5.230625345,4.329963807,62.63492063,0.167467463,645883.3282
9193100,1.58,0.009012092,0.502628191,0.192009448,4.991101985,0.008995795,0.492092481,0.192009448,253.6051525,1090.87356,30.40878207,979.0437587,1182.777357,1457.319648,1931.091976,2137.577902,2448.434169,30.20427721,1.085719282,6.17E-05,2.20E-06,3.786420132,8.079544249,80.87290817,134.4364412,105.3165346,25.72211354,3.956277476,1.320221327,0.448114149,0.335709342,0.245879479,0.707626157,3.665672177,14.21450334,2.167534764,1.614929431,2.019604632,4.112549576,2.118661548,2.311612791,3.016181998,6.041051228,4.88777614,3.407365912,3.749111872,3.256388656,2.457717697,1.486670275,0.022842789,0.050333551,2.255880985,3.192363133,3.292058243,5.34738687,0.022360875,0.855364747,1.881704315,0.01925623,0,0.084521879,0.007540405,0,2.96E-09,17.5456077,590.8510584,53.52931836,9.730656176,0.001353017,94.58463393,92.58463393,88.58463393,468.7214573,770.5834805,1088.504783,1348.289617,1480.601052,1764.120976,1.5893017,90.58730159,36.23809524,11.16666667,0.370745371,0.711760508,1.260658899,90.58730159,36.23809524,3.626984127,0.387805121,0.700858379,1.648645445,26.21428571,14.0952381,0.001456259,2.634462829,0.001881347,2.341618502,0.003450203,2.040606599,0.028202925,1.483731748,0.126284445,1.121357476,14.54614288,7.381242854,4.70683171,0.531458117,0.532063386,0.626178283,11.16666667,1.260658899,666.7013339,0.821247322,617.0099369,0.821533768,484.1471083,0.814870936,232.5780587,0.778627292,129.9828342,0.755123765,23.56050521,20.13791051,4.229454685,0.807958124,0.830182782,0.529556445,0.755197058,0.636407174,0.15729654,1.829451793,266,33.83163261,0.905159182,0.050185527,69,34.99047489,0.626523281,0.274270526,13.19077934,3.597003295,5.204929865,4.551094835,80.50793651,0.168808643,492751.5814
9193101,1.58,0.008651608,0.582656729,0.200009842,4.799136524,0.009103354,0.55899454,0.200009842,200.2574091,882.3694457,24.21730388,771.3234477,937.282841,1210.977834,1493.110836,1849.260827,2035.925033,24.05855211,0.873293949,6.94E-05,2.50E-06,3.760629923,8.376276967,63.61184788,103.8479285,85.16439897,21.94388882,3.428679605,1.158634246,0.393957266,0.298785475,0.202964946,0.591030477,3.174779396,11.60983405,2.113502947,1.616085333,2.029886418,4.040253422,2.203096525,2.491358425,3.151132841,6.636891794,5.375515317,3.839427111,3.960484655,3.277245574,2.408991997,1.528148291,0.025239791,0.05429515,2.230061532,3.184151087,3.549476884,5.690403372,0.025143602,0.820056854,1.797052155,0.022085726,0,0.069845257,0.005598079,0,3.43E-09,20.11732231,456.4918194,43.73482348,7.976915594,0.001624371,102.6739174,100.6739174,96.67391742,406.074063,643.8628621,897.0126802,1075.310919,1283.005756,1456.904037,1.747446536,90.58730159,36.23809524,13.72222222,0.374668918,0.713572719,1.155620881,90.58730159,36.23809524,3.626984127,0.385012216,0.687102734,1.585848458,26.4047619,14.0952381,0.001196707,2.808594924,0.001574718,2.515999041,0.0028742,2.135618526,0.023643329,1.455185206,0.104750896,1.081397283,14.55864744,7.379357768,4.440505126,0.611850914,0.580735345,0.592885536,13.72222222,1.155620881,566.8934482,0.794046186,511.9883141,0.796905464,387.241693,0.79141807,182.7325014,0.756735398,101.8778441,0.721943163,25.03790971,18.21212485,3.81512605,0.822899835,0.853610509,0.605213659,0.751021705,0.628955509,0.162533513,1.988533417,267,34.02146848,0.907088168,0.048605748,69,35.48272551,0.604920068,0.283015728,11.08684952,3.722346315,4.45657175,4.61710391,72.53968254,0.17219614,348992.4995
